idENT_MEN;IDENT_IND;RG;DEP;DATENQ;POIDS_VOY13;poids_annuel;IDENT_VOY;V2_OLDVMH;V2_OLDDEBJ;V2_OLDFINJ;V2_OLDDEST;V2_OLDVORG;V2_OLDVDEP;V2_OLDVPAYS;V2_PAYS;V2_Continent;V2_Dom_Tom;V2_NAVETTE;V2_OLDMOTPR;V2_OLDACCOMPP;V2_OLDTALP;V2_OLDHEBERP;V2_OLDMTPP;V2_DVO_DSV;Nbdep;V2_OLDKMV;V2_DUREEV;V2_OLDNBEXC;V2_OLDNBLDMJ;V2_OLVCHXI;V2_OLVCHXIB_A;V2_OLVCHXIB_B;V2_OLVCHXIB_C;V2_OLVCHXIB_D;numcom_AUCat;numcom_zhu;numcom_UUCat;numcom_ZE;numcom_BV;numcom_Pays;numcom_Canton;numcom_EPCI;numcom_SCOT;numcom_PTU;numcom_montagne;numcom_littoral;V2_OLDVCOM_AUCat;V2_OLDVCOM_zhu;V2_OLDVCOM_UUCat;V2_OLDVCOM_ZE;V2_OLDVCOM_BV;V2_OLDVCOM_Pays;V2_OLDVCOM_Canton;V2_OLDVCOM_EPCI;V2_OLDVCOM_SCOT;V2_OLDVCOM_PTU;V2_OLDVCOM_montagne;V2_OLDVCOM_littoral;numcom_AU2010;numcom_UU2010;v2_oldvcom_AU2010;v2_oldvcom_UU2010
82134601000;8213460100001;82;42;13/07/2007;66816.016582;267264.06633;82134601000D04;0;02/07/2007;02/07/2007;1;2;63;001;France;0;0;0;9.95;4;2;0;3.30;105;2;350;180;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8213;42218;;42321;244200770;70;85;montagne;non littoral;Pôle urbain;06;ville centre;8324;63113;63CLER;63298;246300701;274;39;non montagne;non littoral;111;B;111;C
82134701000;8213470100002;82;42;22/08/2007;30495.276861;121981.10744;82134701000D01;1;12/08/2007;13/08/2007;1;2;34;001;France;0;0;0;7.75;1;2;6;3.31;253;2;800;480;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8213;42218;;42321;244200770;70;85;montagne;non littoral;Pôle urbain;06;ville centre;9107;34032;;34198;243400769;50;19;non montagne;non littoral;111;B;111;C
82134701000;8213470100002;82;42;22/08/2007;41279.385439;165117.54176;82134701000D02;8;28/07/2007;05/08/2007;1;2;34;001;France;0;0;0;8.82;3;2;5;3.31;218;3;1412;1050;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8213;42218;;42321;244200770;70;85;montagne;non littoral;Commune monopolarisée;04;ville isolée;9108;34192;;34348;243400470;2166;;non montagne;communes bord de mer;111;B;112;I
82135911000;8213591100001;82;01;29/11/2007;7402.8433258;29611.373303;82135911000D01;1;17/11/2007;18/11/2007;1;2;71;001;France;0;0;0;8.80;3;2;2;3.32;107;3;330;650;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;01240;240100800;221;;non montagne;non littoral;Pôle urbain;06;ville centre;2641;71076;71CHAL;71298;247100589;285;31;non montagne;non littoral;111;B;111;C
82136611000;8213661100001;82;01;19/11/2007;8153.3987942;32613.595177;82136611000D01;0;19/11/2007;19/11/2007;1;2;73;001;France;0;0;0;9.92;4;2;0;3.30;74;2;205;150;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;01220;240100610;221;;non montagne;non littoral;Pôle urbain;06;ville centre;8216;73065;;73299;247300098;216;33;montagne;non littoral;111;B;111;C
82136611000;8213661100001;82;01;19/11/2007;8633.0241823;34532.096729;82136611000D02;0;01/11/2007;01/11/2007;1;2;73;001;France;0;0;0;5.51;1;2;0;3.32;91;2;280;180;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;01220;240100610;221;;non montagne;non littoral;Espace à dominante rurale;00;ville centre;8216;73270;;73227;247300783;216;;montagne;non littoral;111;B;112;C
82137411000;8213741100001;82;69;03/12/2007;6287.2886884;25149.154754;82137411000D01;3;23/11/2007;26/11/2007;1;2;38;001;France;0;0;0;5.51;2;2;6;3.31;80;2;200;480;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8202;69123;69BEAU;69202;246900658;336;;non montagne;non littoral;Espace à dominante rurale;00;ville centre;8215;38001;;38221;243801248;200;;non montagne;non littoral;111;B;120;C
82137411000;8213741100001;82;69;03/12/2007;6327.2134528;25308.853811;82137411000D02;2;19/11/2007;21/11/2007;1;2;13;001;France;0;0;0;5.52;2;2;6;3.33;298;2;700;420;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8202;69123;69BEAU;69202;246900658;336;;non montagne;non littoral;Pôle urbain;06;ville centre;9349;13055;;13399;241300391;672;59;non montagne;communes bord de mer;111;B;111;C
82137711000;8213771100003;82;69;14/11/2007;11766.912059;47067.648238;82137711000D01;3;22/10/2007;25/10/2007;1;2;92;001;France;0;0;0;5.52;4;2;6;6.61;405;2;1000;240;2;;1;0;1;0;1;Pôle urbain;05;banlieue;8211;69123;;69126;246900757;214;;non montagne;non littoral;Pôle urbain;08;banlieue;1132;75056;;92293;;;;non montagne;non littoral;111;B;113;B
82137711000;8213771100003;82;69;14/11/2007;18632.520611;74530.082445;82137711000D02;3;14/10/2007;17/10/2007;1;2;05;001;France;0;0;0;5.51;4;2;6;3.30;171;2;500;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69126;246900757;214;;non montagne;non littoral;Pôle urbain;02;ville centre;9321;05023;05BRIAN;05198;240500439;13;105;montagne;non littoral;111;B;211;C
82137801000;8213780100005;82;69;15/11/2007;26601.456211;106405.82484;82137801000D01;6;26/10/2007;01/11/2007;1;2;70;001;France;0;0;0;8.80;1;2;6;3.32;192;2;500;345;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69126;246900757;214;;non montagne;non littoral;Commune multipolarisée;03;commune rurale;4304;70279;70GRAY;70219;247000813;;;non montagne;non littoral;111;B;112;R
82138001000;8213800100002;82;69;21/11/2007;18631.979902;74527.919608;82138001000D01;3;05/11/2007;08/11/2007;1;1;66;001;France;0;0;0;8.80;1;2;2;5.53;365;2;1000;750;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69131;246900724;214;;non montagne;non littoral;Pôle urbain;06;ville centre;9111;66136;;66299;246600381;122;75;non montagne;non littoral;111;B;111;C
82139111000;8213911100001;82;69;20/01/2008;16530.488107;66121.952429;82139111000D01;2;11/01/2008;13/01/2008;1;2;73;001;France;0;0;0;7.78;1;2;5;3.31;125;2;450;315;2;;1;0;1;0;0;Pôle urbain;05;banlieue;8211;69123;;69125;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8217;73303;;73128;;4331;;montagne;non littoral;111;B;400;R
82139211000;8213921100001;82;69;16/01/2008;69734.978201;278939.9128;82139211000D01;1;31/12/2007;01/01/2008;1;2;26;001;France;0;0;0;5.51;1;2;6;3.32;122;2;300;180;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69125;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;8225;26165;;26313;242600252;;;non montagne;non littoral;111;B;120;B
82139211000;8213921100001;82;69;16/01/2008;69844.706955;279378.82782;82139211000D02;2;25/12/2007;27/12/2007;2;2;26;001;France;0;0;0;5.51;1;2;6;3.32;122;3;340;225;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69125;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;8225;26165;;26313;242600252;;;non montagne;non littoral;111;B;120;B
82139701000;8213970100002;82;69;22/01/2008;12164.98058;48659.922322;82139701000D01;3;26/12/2007;29/12/2007;2;2;83;001;France;0;0;0;5.51;1;2;6;3.31;297;3;760;480;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69126;246900757;214;;non montagne;non littoral;Pôle urbain;05;banlieue;9351;83137;;83218;;152;;non montagne;communes bord de mer;111;B;111;B
82140701000;8214070100005;82;69;16/01/2008;44140.512255;176562.04902;82140701000D01;5;27/12/2007;01/01/2008;1;2;19;001;France;0;0;0;5.51;1;2;6;3.32;229;2;620;480;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69125;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;7408;19275;19HCOR;19307;241927284;;;montagne;non littoral;111;B;400;R
82140811000;8214081100002;82;69;16/01/2008;25122.466464;100489.86586;82140811000D01;14;21/12/2007;04/01/2008;2;2;71;001;France;0;0;0;5.51;1;2;6;3.31;80;4;700;465;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69125;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;ville isolée;2610;71543;;71549;247104136;;;non montagne;non littoral;111;B;221;I
82140911000;8214091100001;82;69;15/01/2008;3478.7292649;13914.917059;82140911000D01;2;05/01/2008;07/01/2008;1;2;38;001;France;0;0;0;5.51;4;2;6;3.30;100;2;300;210;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69125;246900245;215;57;non montagne;non littoral;Pôle urbain;05;banlieue;8223;38185;38GRES;38160;;249;;montagne;non littoral;111;B;111;B
82141001000;8214100100004;82;69;15/01/2008;115864.02789;463456.11155;82141001000D01;2;25/12/2007;27/12/2007;1;2;38;001;France;0;0;0;5.51;1;2;6;3.32;104;2;260;180;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69125;246900245;215;57;non montagne;non littoral;Pôle urbain;05;banlieue;8223;38185;;38155;243800901;249;49;non montagne;non littoral;111;B;111;B
82141201000;8214120100001;82;69;07/02/2008;14208.901815;56835.60726;82141201000D01;0;03/02/2008;03/02/2008;1;2;38;001;France;0;0;0;5.52;4;2;0;3.30;68;2;220;195;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69151;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8215;38001;;38227;243800984;249;272;montagne;non littoral;111;B;112;R
82141501000;8214150100002;82;69;12/03/2008;22654.05648;90616.225921;82141501000D01;0;20/02/2008;20/02/2008;1;2;75;001;France;0;0;0;9.92;4;2;0;6.69;392;2;1050;400;2;;1;0;1;0;0;Pôle urbain;05;banlieue;8211;69123;;69151;246900245;215;57;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;B;113;C
82141501000;8214150100002;82;69;12/03/2008;15136.504125;60546.0165;82141501000D02;0;17/02/2008;17/02/2008;1;2;03;001;France;0;0;0;8.80;1;2;0;3.31;94;2;230;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69151;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8391;03165;03VIAU;03318;240300418;;;montagne;non littoral;111;B;400;R
82141601000;8214160100001;82;69;14/03/2008;26118.163122;104472.65249;82141601000D01;7;24/02/2008;02/03/2008;1;2;38;001;France;0;0;0;8.80;1;2;5;3.32;93;2;250;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69151;246900245;215;57;non montagne;non littoral;Pôle urbain;05;banlieue;8223;38185;;38151;243800901;249;49;montagne;non littoral;111;B;111;B
82142201000;8214220100002;82;69;20/03/2008;10458.212984;41832.851938;82142201000D01;21;09/02/2008;01/03/2008;2;2;__;664;Inde;3;0;0;9.94;2;2;2;7.70;7845;3;15140;;2;;1;0;0;0;1;Pôle urbain;05;banlieue;8211;69123;;69108;246900245;215;57;non montagne;non littoral;;;;;;;;;;;;;111;B;;
82142501000;8214250100001;82;69;26/03/2008;53623.516077;214494.06431;82142501000D01;2;22/03/2008;24/03/2008;1;2;38;001;France;0;0;0;5.51;1;2;6;3.32;104;2;264;210;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69131;246900724;214;;non montagne;non littoral;Pôle urbain;05;banlieue;8223;38185;38GRES;38160;;249;;montagne;non littoral;111;B;111;B
82143001000;8214300100001;82;69;13/03/2008;20553.184311;82212.737245;82143001000D01;5;15/02/2008;20/02/2008;2;2;38;001;France;0;0;0;8.80;1;2;10;3.32;79;3;270;335;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69148;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8223;38548;;38141;243801024;;;montagne;non littoral;111;B;400;R
82143601000;8214360100003;82;69;27/03/2008;26044.672408;104178.68963;82143601000D01;2;22/03/2008;24/03/2008;1;2;15;001;France;0;0;0;8.80;1;2;;3.32;237;2;710;555;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;69BEAU;69110;246900609;336;;non montagne;non littoral;Espace à dominante rurale;00;ville centre;8311;15122;15AURI;15110;241500917;;;montagne;non littoral;111;B;400;C
82143701000;8214370100001;82;69;09/04/2008;6600.1186305;26400.474522;82143701000D01;2;22/03/2008;24/03/2008;1;2;38;001;France;0;0;0;5.51;1;2;;3.32;108;2;250;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;69BEAU;69110;246900609;336;;non montagne;non littoral;Pôle urbain;06;ville centre;8223;38185;;38198;243800901;249;49;non montagne;non littoral;111;B;111;C
82143801000;8214380100003;82;69;17/04/2008;10509.518237;42038.072947;82143801000D01;12;21/03/2008;02/04/2008;1;2;38;001;France;0;0;0;8.89;2;2;6;3.32;110;2;290;360;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;69BEAU;69202;246900591;336;;non montagne;non littoral;Pôle urbain;06;ville centre;8223;38185;;38198;243800901;249;49;non montagne;non littoral;111;B;111;C
82144201000;8214420100002;82;69;10/05/2007;13346.480074;53385.920297;82144201000D01;4;04/05/2007;08/05/2007;1;2;21;001;France;0;0;0;5.51;1;2;6;3.32;178;2;400;270;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;2612;21231;;21299;242100410;34;43;non montagne;non littoral;111;B;111;C
82144201000;8214420100002;82;69;10/05/2007;15933.830745;63735.322979;82144201000D02;2;27/04/2007;29/04/2007;1;2;71;001;France;0;0;0;5.51;1;2;6;3.32;111;2;300;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;2672;71306;;71297;247100290;286;42;non montagne;non littoral;111;B;111;C
82144201000;8214420100002;82;69;10/05/2007;16554.609263;66218.437054;82144201000D03;1;22/04/2007;23/04/2007;1;2;71;001;France;0;0;0;7.71;1;2;;3.32;111;2;350;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;2672;71306;;71297;247100290;286;42;non montagne;non littoral;111;B;111;C
82144401000;8214440100001;82;69;06/06/2007;20635.376788;82541.507151;82144401000D01;3;17/05/2007;20/05/2007;1;2;13;001;France;0;0;0;8.80;2;2;2;3.32;278;2;700;510;2;;1;1;1;1;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;9349;13055;;13399;241300391;672;59;non montagne;communes bord de mer;111;B;111;C
82144501000;8214450100002;82;69;14/05/2007;5198.3093665;20793.237466;82144501000D01;0;13/05/2007;13/05/2007;2;2;01;001;France;0;0;0;5.51;1;2;0;3.32;95;2;220;690;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69124;246900740;214;;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8204;01269;;01422;240100909;4;;montagne;non littoral;111;B;300;R
82144601000;8214460100001;82;69;30/05/2007;18675.359077;74701.436308;82144601000D01;0;30/05/2007;30/05/2007;1;2;75;001;France;0;0;0;9.92;4;2;0;6.60;399;2;1000;435;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69124;246900740;214;;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;B;113;C
82144601000;8214460100001;82;69;30/05/2007;18675.359077;74701.436308;82144601000D02;0;22/05/2007;22/05/2007;1;2;75;001;France;0;0;0;9.92;4;2;0;6.60;399;2;1000;435;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69124;246900740;214;;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;B;113;C
82144601000;8214460100001;82;69;30/05/2007;18675.359077;74701.436308;82144601000D03;0;15/05/2007;15/05/2007;1;2;75;001;France;0;0;0;9.92;4;2;0;6.60;399;2;1000;435;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69124;246900740;214;;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;B;113;C
82144601000;8214460100001;82;69;30/05/2007;18675.359077;74701.436308;82144601000D04;0;08/05/2007;08/05/2007;1;2;75;001;France;0;0;0;9.92;4;2;0;6.60;399;2;1000;435;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69124;246900740;214;;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;B;113;C
82144601000;8214460100001;82;69;30/05/2007;18675.359077;74701.436308;82144601000D05;0;02/05/2007;02/05/2007;1;2;75;001;France;0;0;0;9.92;4;2;0;6.60;399;2;1000;435;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69124;246900740;214;;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;B;113;C
82145101000;8214510100001;82;69;12/06/2007;8010.5506309;32042.202524;82145101000D01;4;17/05/2007;21/05/2007;1;2;70;001;France;0;0;0;8.81;2;2;6;3.32;237;2;650;1075;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;4301;70292;;70228;;;;non montagne;non littoral;111;B;400;R
82145403000;8214540300001;82;69;21/05/2007;8008.0598885;32032.239554;82145403000D01;1;20/05/2007;21/05/2007;1;2;74;001;France;0;0;0;5.52;2;2;6;3.30;122;2;362;300;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;8205;74012;;74396;200011773;131;10;non montagne;non littoral;111;B;111;C
82145501000;8214550100001;82;69;21/05/2007;39951.596959;159806.38784;82145501000D01;23;23/04/2007;16/05/2007;1;2;83;001;France;0;0;0;8.81;1;2;3;3.32;296;2;840;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;9352;83061;;83113;;150;204;non montagne;communes bord de mer;111;B;111;C
82145601000;8214560100001;82;69;10/05/2007;31827.541597;127310.16639;82145601000D01;5;01/05/2007;06/05/2007;1;2;30;001;France;0;0;0;5.51;4;2;6;6.60;212;2;500;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;9106;30189;30GCDN;30299;243000643;48;70;non montagne;non littoral;111;B;111;C
82145801000;8214580100001;82;69;09/05/2007;8549.5347361;34198.138945;82145801000D01;0;09/05/2007;09/05/2007;2;2;26;001;France;0;0;0;9.95;4;2;0;3.30;129;2;440;660;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;8227;26198;;26296;242600450;;108;non montagne;non littoral;111;B;111;C
82145801000;8214580100001;82;69;09/05/2007;8549.5347361;34198.138945;82145801000D02;0;07/05/2007;07/05/2007;2;2;26;001;France;0;0;0;9.95;4;2;0;3.30;88;2;420;345;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;8225;26362;;26398;;;98;non montagne;non littoral;111;B;111;C
82145801000;8214580100001;82;69;09/05/2007;8797.4056429;35189.622572;82145801000D03;0;02/05/2007;02/05/2007;2;2;26;001;France;0;0;0;9.95;4;2;0;3.30;129;2;440;660;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;8227;26198;;26296;242600450;;108;non montagne;non littoral;111;B;111;C
82145801000;8214580100001;82;69;09/05/2007;9253.9420269;37015.768107;82145801000D04;0;24/04/2007;24/04/2007;2;2;26;001;France;0;0;0;9.95;4;2;0;3.30;129;3;670;380;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;8227;26198;;26296;242600450;;108;non montagne;non littoral;111;B;111;C
82145801000;8214580100001;82;69;09/05/2007;9522.2353341;38088.941336;82145801000D05;0;16/04/2007;16/04/2007;2;2;26;001;France;0;0;0;9.95;4;2;0;3.30;129;2;440;660;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69140;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;8227;26198;;26296;242600450;;108;non montagne;non littoral;111;B;111;C
82146003000;8214600300003;82;69;04/05/2007;16647.312463;66589.249852;82146003000D01;5;12/04/2007;17/04/2007;1;2;__;400;Etats Unis;2;0;0;8.80;2;2;2;7.70;6149;2;12300;;2;;1;1;1;1;1;Pôle urbain;05;banlieue;8211;69123;;69148;246900245;215;57;non montagne;non littoral;;;;;;;;;;;;;111;B;;
82146301000;8214630100002;82;69;10/05/2007;44639.450752;178557.80301;82146301000D01;0;14/04/2007;14/04/2007;1;2;07;001;France;0;0;0;5.52;3;2;0;3.31;64;2;180;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69110;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville centre;8220;07010;07ARVE;07399;240700666;231;136;montagne;non littoral;111;B;111;C
82146401000;8214640100002;82;69;04/06/2007;36858.940854;147435.76342;82146401000D01;2;01/06/2007;03/06/2007;1;2;34;001;France;0;0;0;5.51;1;2;6;3.32;255;2;580;420;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69110;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;9108;34172;;34399;243400017;54;64;non montagne;non littoral;111;B;111;C
82146501000;8214650100001;82;69;24/05/2007;7342.9553303;29371.821321;82146501000D01;0;06/05/2007;06/05/2007;1;2;42;001;France;0;0;0;4.41;4;2;0;3.30;80;2;220;163;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69110;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8212;42159;42FORE;42111;244200838;;;montagne;non littoral;111;B;400;R
82146501000;8214650100001;82;69;24/05/2007;13600.431082;54401.72433;82146501000D02;3;27/04/2007;30/04/2007;1;2;75;001;France;0;0;0;5.51;4;2;6;6.61;386;2;500;273;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69110;246900245;215;57;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;B;113;C
82146703000;8214670300001;82;69;27/06/2007;4512.25865;18049.0346;82146703000D01;4;11/06/2007;15/06/2007;1;2;34;001;France;0;0;0;8.80;2;2;2;3.32;288;2;800;450;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69149;246900245;215;57;non montagne;non littoral;Pôle urbain;02;ville isolée;9107;34003;;34101;243400819;50;267;non montagne;communes bord de mer;111;B;211;I
82147401000;8214740100001;82;69;27/06/2007;9326.7154;37306.8616;82147401000D01;2;15/06/2007;17/06/2007;1;2;23;001;France;0;0;0;5.51;1;2;6;3.33;196;2;600;540;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;7404;03185;23ESCR;23109;242320083;;;non montagne;non littoral;111;B;400;R
82147401000;8214740100001;82;69;27/06/2007;9690.0821673;38760.328669;82147401000D02;1;09/06/2007;10/06/2007;1;2;29;001;France;0;0;0;7.71;1;2;9;6.61;722;2;2200;1080;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;5332;29232;29CORA;29498;242900728;46;77;non montagne;non littoral;111;B;111;C
82147501000;8214750100001;82;69;12/07/2007;8930.3756065;35721.502426;82147501000D01;1;07/07/2007;08/07/2007;1;2;43;001;France;0;0;0;8.80;2;2;6;3.32;85;2;220;150;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;ville isolée;8372;43268;43JLSR;43329;244301016;458;;montagne;non littoral;111;B;221;I
82147501000;8214750100001;82;69;12/07/2007;9271.8457021;37087.382808;82147501000D02;0;23/06/2007;23/06/2007;1;2;73;001;France;0;0;0;5.51;2;2;0;3.31;95;2;220;135;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Pôle urbain;05;banlieue;8216;73065;;73233;247300098;216;33;non montagne;non littoral;111;B;111;B
82147501000;8214750100001;82;69;12/07/2007;9820.6023945;39282.409578;82147501000D03;1;16/06/2007;17/06/2007;1;2;07;001;France;0;0;0;8.81;2;2;3;3.31;144;2;400;300;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69150;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8226;07201;07ARME;07126;240700880;;;non montagne;non littoral;111;B;400;B
82147701000;8214770100002;82;69;27/06/2007;4943.1163748;19772.465499;82147701000D01;7;05/06/2007;12/06/2007;1;2;78;001;France;0;0;0;8.89;1;2;6;6.61;400;2;800;450;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69126;246900245;215;57;non montagne;non littoral;Pôle urbain;08;banlieue;1142;75056;;78499;;;;non montagne;non littoral;111;B;113;B
82147901000;8214790100002;82;69;25/06/2007;38077.138658;152308.55463;82147901000D01;1;20/06/2007;21/06/2007;1;2;44;001;France;0;0;0;9.92;2;2;2;6.60;515;2;1300;805;2;;1;1;1;1;1;Pôle urbain;05;banlieue;8211;69123;;69126;246900245;215;57;non montagne;non littoral;Pôle urbain;06;ville centre;5201;44109;;44299;244400404;76;67;non montagne;non littoral;111;B;111;C
82147901000;8214790100002;82;69;25/06/2007;38077.138658;152308.55463;82147901000D02;0;18/06/2007;18/06/2007;1;2;38;001;France;0;0;0;9.92;4;2;0;3.30;66;2;325;160;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69126;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8215;38001;;38227;243800984;249;272;montagne;non littoral;111;B;112;R
82147901000;8214790100002;82;69;25/06/2007;38077.138658;152308.55463;82147901000D03;2;15/06/2007;17/06/2007;1;2;43;001;France;0;0;0;8.81;4;2;3;3.30;83;2;234;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69126;246900245;215;57;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8372;43268;43JLSR;43329;244301016;458;;montagne;non littoral;111;B;300;R
82147901000;8214790100002;82;69;25/06/2007;38077.138658;152308.55463;82147901000D04;0;14/06/2007;14/06/2007;1;2;38;001;France;0;0;0;9.92;4;2;0;3.30;108;2;256;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;8211;69123;;69126;246900245;215;57;non montagne;non littoral;Commune monopolarisée;04;commune rurale;8223;38545;;38118;243801206;250;;montagne;non littoral;111;B;112;R
